0.000000000000000000e+00,0.000000000000000000e+00,4.425095974146705234e-04,6.566778394314385509e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.061481003814995619e-03,9.699622088452548863e-03,1.738869166310447537e-02,4.253565577524957494e-03,2.168941330244953964e-03,1.071407578335859499e-02,0.000000000000000000e+00,2.749506700631038081e-02,2.738889293879956735e-02,1.439823065172709388e-02,2.613947452724924014e-01,0.000000000000000000e+00,1.994436183316242950e+00,9.325867688532206434e-02,1.113266640502903471e-01,1.116183976759708013e-01,6.571282311822823630e+00,7.487828618304567807e-02,0.000000000000000000e+00,1.540070585360295563e-01,0.000000000000000000e+00,2.963929455492782528e-01,3.334119210937259159e-01,1.640659397270991249e-01,2.371708115413685292e+01,1.810266695573912088e+01,0.000000000000000000e+00,3.510083478872972762e+01,3.998635963833767448e+01,3.729386787530767577e+01,0.000000000000000000e+00,2.863337915025666902e+01,4.012541057412964562e+01,2.234092672437529714e+01,1.723317920927583513e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.659308547537818512e-06,3.325091844200043275e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.399956686612273007e-04,5.364689399329740241e-04,8.847563322539962749e-03,7.831459746757844830e-04,1.073969927684950915e-03,5.092136472553038945e-03,0.000000000000000000e+00,1.642647034864649219e-02,7.281894319784429966e-04,3.556366886274441464e-03,7.340837099091119221e-03,0.000000000000000000e+00,2.273237843495279908e-01,3.309362195295698778e-02,1.331403945856883542e-01,1.180897018426693423e-01,1.677084805126486833e+00,2.089709472065595999e-02,0.000000000000000000e+00,9.733539505331131880e-02,0.000000000000000000e+00,2.118056540995097992e-01,4.139984831926310505e-01,4.050074105236213529e-02,3.176172392271797484e+00,2.274933324324472927e+00,0.000000000000000000e+00,5.801731411602595756e+00,5.744419594067683654e+00,5.360369447769262052e+00,0.000000000000000000e+00,3.796170000217776952e+00,6.382284809077569676e+00,3.937859001495881195e+00,5.194513866283794190e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.736928579837276585e-05,3.153152041362284144e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.129130887192592082e-05,5.460352381955749170e-05,3.459000140376936039e-03,3.388268679943655902e-04,1.028016510029249281e-04,1.347203569723265468e-03,0.000000000000000000e+00,2.566046143355407618e-03,2.729210992022542922e-04,1.813656697074838902e-03,1.356191696315863643e-02,0.000000000000000000e+00,3.831110624986818359e-03,6.801637211191193140e-03,3.743892867165483224e-02,1.846285300855837197e-01,1.163627156100244253e+00,5.200621262130361577e-03,0.000000000000000000e+00,4.273672664082267536e-02,0.000000000000000000e+00,8.143114449449970205e-02,1.770210564877842396e-01,1.091305030806856771e-02,2.345442038179814670e+00,3.623912619856935469e-01,0.000000000000000000e+00,2.304177440794737741e+00,2.649867454647152787e+00,2.675746684994825486e+00,0.000000000000000000e+00,2.162341959136352187e+00,2.059265560569914388e+00,1.760779306232749697e+00,3.197639088834935417e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.180647225615350323e-05,1.360033426426249279e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.548759332101711300e-05,3.492695281676927730e-06,1.031426967440543441e-05,6.420769819721250566e-05,2.951486444344443054e-05,4.443517584057747469e-05,0.000000000000000000e+00,2.822638422032299442e-04,6.079925470622700798e-05,5.246082763166806255e-05,1.417834786231362111e-03,0.000000000000000000e+00,1.497064533356087367e-04,2.148754040201870756e-04,1.679794317741622328e-02,1.223801601753612550e-01,1.822912160503539214e-01,1.656228600693113564e-03,0.000000000000000000e+00,1.490366785635442899e-03,0.000000000000000000e+00,6.979514755769154538e-04,6.747352791653858650e-02,4.403493586797239782e-03,7.916527475564641980e-01,3.043002592799072537e-02,0.000000000000000000e+00,4.113971974197436765e-01,7.849778671567335664e-01,7.781401141226472751e-01,0.000000000000000000e+00,7.218062652394640066e-01,2.970637541179935726e-01,2.550536303559167717e-01,1.627062166329928394e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.085832598601952316e-05,1.811137865029630842e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.189179716658971397e-06,1.709665182439832389e-05,5.304520607688936295e-05,4.631738268808514507e-06,1.220080010475503976e-05,1.043201621506149574e-05,0.000000000000000000e+00,7.764690193485246903e-05,1.575974682338541035e-05,5.851997615804850421e-05,1.517986992771179396e-05,0.000000000000000000e+00,7.466043144331936946e-06,3.394654511878512980e-05,1.048792491115970832e-04,4.680809405279615337e-05,1.544146050896753756e-03,3.705481244458502213e-04,0.000000000000000000e+00,2.076836023364704575e-03,0.000000000000000000e+00,4.459231420065114769e-03,5.209406786451877339e-03,1.367867106584783575e-03,1.097655459491185233e-03,6.136545294441851520e-04,0.000000000000000000e+00,7.862189411535762396e-03,5.299208551155212311e-03,1.323721982025656031e-03,0.000000000000000000e+00,2.206760240439168894e-03,8.228278854819123800e-03,9.591500094758842465e-03,7.557109627878120378e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.445538798619684866e-06,1.822595909886752451e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.337904440562579654e-06,1.630038866275963565e-06,5.934137918562417698e-05,4.879527084486734807e-06,2.753018589823884524e-05,1.631921590167644088e-05,0.000000000000000000e+00,1.086506864740249888e-04,2.342802986144406358e-05,2.616823935948708944e-05,7.971953038795637377e-05,0.000000000000000000e+00,8.459506647615476645e-05,2.458874161849663445e-04,7.468163970551942518e-04,1.613316256900377329e-03,1.170778869503534715e-04,9.244663440437927174e-06,0.000000000000000000e+00,7.886660913398423067e-04,0.000000000000000000e+00,1.298448301605750581e-03,2.807381507233503316e-03,3.403413203901625066e-04,2.992669838848632802e-03,5.490314091153679485e-04,0.000000000000000000e+00,2.021525963755373828e-03,3.976620386227622088e-03,2.315666438097440782e-03,0.000000000000000000e+00,3.872804064148920207e-03,2.154873439108617814e-03,2.436645711361841264e-03,3.626018771349207546e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.492025939735980433e-06,2.888815057753723869e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.192013223350080546e-07,4.779171014344407843e-06,1.892025707526907375e-05,1.180784673699262009e-05,8.788735978365203733e-04,1.228841331106908872e-05,0.000000000000000000e+00,1.190681991552233109e-04,2.711971558590746010e-05,1.142279774634769962e-04,1.793249489115278513e-04,0.000000000000000000e+00,3.327379121682089635e-04,9.725146502608632282e-04,1.928589444502766493e-03,1.560279026692313643e-03,6.628004757533180989e-04,6.599879278741444907e-06,0.000000000000000000e+00,6.763775842514323147e-04,0.000000000000000000e+00,1.131437325168924233e-03,3.137420654321289130e-03,2.128785430237771525e-04,2.080483468636388535e-03,1.258461140561196578e-03,0.000000000000000000e+00,3.371238715715710581e-03,4.618262108195237206e-03,1.762382497067156587e-03,0.000000000000000000e+00,3.168177694607992537e-03,4.354591337843367535e-03,3.323736953022680182e-03,3.210606609655909053e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.934636453335117219e-06,4.627205984576971776e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.679666534920506417e-06,2.156670436599326998e-06,2.258449711718662757e-05,9.765491396052086232e-06,1.157298949864701947e-05,1.143747146657668186e-05,0.000000000000000000e+00,1.232645008210287363e-04,1.603279947032989819e-05,7.106086208680518189e-05,1.723859140495700797e-04,0.000000000000000000e+00,4.989203444125054872e-04,2.094030251375357792e-03,4.363858118643648698e-03,5.113416156725076461e-03,6.402962809583030062e-04,6.036809336647703416e-05,0.000000000000000000e+00,9.673318713437202522e-04,0.000000000000000000e+00,1.431984656873932929e-03,6.907322659325219015e-03,1.975444234928442992e-04,3.794408374190471125e-03,6.040061819202434401e-04,0.000000000000000000e+00,2.793847829376559094e-03,6.144668415935092623e-03,2.807220673676079793e-03,0.000000000000000000e+00,5.277882430982950950e-03,3.345685375366839326e-03,2.504900332020343519e-03,6.707044103379754089e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.426117347999904648e-06,1.860885012190305322e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.569480337932132503e-06,3.515680292479759274e-05,1.851633811396898255e-05,7.801032806200158262e-06,1.107060890938488690e-04,1.571528939655185910e-05,0.000000000000000000e+00,3.500028007796093576e-05,7.259889458017768448e-06,2.907876921148933166e-04,4.356259806418833444e-06,0.000000000000000000e+00,6.905042077163498046e-05,5.785362398491212740e-03,1.683427694747428177e-02,2.202278723339276198e-02,1.045656344272728440e-03,2.792650402582009107e-04,0.000000000000000000e+00,1.801889488584039207e-03,0.000000000000000000e+00,2.587545164280935766e-03,2.497232092828415365e-02,2.370264904351423844e-04,1.065328011384962352e-02,5.279293788051979365e-04,0.000000000000000000e+00,3.469872753863486974e-03,1.427870646428628168e-02,6.603933894042190306e-03,0.000000000000000000e+00,1.528870604892412256e-02,4.040023557933753243e-03,3.737329575497685703e-03,2.368752376090498685e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.399043782107213904e-06,3.982288066384112169e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.576433292935941674e-06,5.820473677404579911e-05,1.415264897076857955e-03,1.086232733194811902e-05,2.444326877308705841e-05,6.389316916261045308e-05,0.000000000000000000e+00,7.625510565103924358e-06,2.761620082594650076e-05,8.931582192108089178e-04,5.663662628426903802e-05,0.000000000000000000e+00,2.680054219581846608e-05,1.158927738218195475e-02,3.256984464305490851e-02,4.340115022271261863e-02,7.310032796432880528e-04,2.046991252448391576e-04,0.000000000000000000e+00,2.130596266433354338e-03,0.000000000000000000e+00,4.987375385422830425e-03,5.131008807775497282e-02,4.155113293259339764e-03,2.210428777966835096e-02,1.248559262262670562e-03,0.000000000000000000e+00,1.403270618399795645e-02,3.144179313043335422e-02,1.352462607008177685e-02,0.000000000000000000e+00,3.262575804179046468e-02,1.401462701986113529e-02,1.359083994844573900e-02,5.478135662658156768e-02,0.000000000000000000e+00
